kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,translated,spam
youtube#comment,3695330,39086,33,794050,Te falta cadera 🤣,,0,2024-07-08 18:59:18+00:00,2024-07-08 18:59:18+00:00,You lack hckle 🤣,mild gibberish
youtube#comment,1189482,39086,33,499765,Como,,0,2024-05-10 11:05:13+00:00,2024-05-10 11:05:13+00:00,As,word salad
youtube#comment,1749914,39086,33,2624263,Está operada ella,,0,2023-11-29 18:59:30+00:00,2023-11-29 18:59:30+00:00,She is operated,clean
youtube#comment,2918035,39086,33,3561031,"Yo la verdad escuchar como sol león trata a sus hijas no compraría ni de broma sus productos , además tu tienes un buen muy lindo",,1443,2023-11-15 17:32:50+00:00,2023-11-15 17:32:50+00:00,"I really listen to how Sol León treats his daughters, I would not buy their products or joke, you also have a very nice",clean
youtube#comment,2579628,39086,33,1855082,Las costilla quebradas y los órganos comprimidos. 😢,,0,2023-11-17 12:16:36+00:00,2023-11-17 12:16:36+00:00,The ravaged rib and the compressed organs. 😢,clean
youtube#comment,2137806,39086,33,991723,A cuanto,,0,2024-04-22 01:21:54+00:00,2024-04-22 01:21:54+00:00,Cuanto,mild gibberish
youtube#comment,2993907,39086,33,2039780,Pavaaaa. Cortala con el cuerpo hegemónico,,0,2023-11-26 02:18:36+00:00,2023-11-26 02:18:36+00:00,Pavaaaa. Cut it with the hegemonic body,clean
youtube#comment,769944,39086,33,3516707,Como puedes decir que no es nada incomodo ajajjaa ni sentarte puedes por favor es un dispositivo de tortura eso-,,0,2024-04-22 13:24:16+00:00,2024-04-22 13:24:16+00:00,As you can say that it is nothing uncomfortable Ajajjaa or sit,mild gibberish
youtube#comment,3823540,39086,33,2775474,Ella no es la de la película pacto del silencio o algo así que se trata de 4 chicas que abandonan a un bebe y crece y ella interpreta ala bb de grande 😂,,0,2023-10-22 18:53:42+00:00,2023-10-22 18:53:42+00:00,She is not that of the film Pact of Silence or something that is 4 girls who leave a baby and grow and she interprets BB of Grande 😂,mild gibberish
youtube#comment,3518788,39086,33,512031,"Enhorabuena, has sido estafada 😂",,0,2023-12-01 05:01:35+00:00,2023-12-01 05:01:35+00:00,"Enhorabuena, has been stopped 😂",mild gibberish
youtube#comment,1998073,39086,33,2548533,"Pero acuerdensen son influensers, asi es que se ganan el dinero. A lo mejor ni la usa es para hacer el video .Hellooo deja el show subete la falda hasta la espalda.🎹♩♪♩♬   ♬♩♪♩",,0,2023-11-11 20:47:33+00:00,2023-11-11 20:47:33+00:00,"But agree are influens, so they earn the money. Maybe not even use it to make the video .Helloo leaves the show up the skirt to the back.",mild gibberish
youtube#comment,1534088,39086,33,1466937,Horrible...,,0,2024-06-23 23:00:40+00:00,2024-06-23 23:00:40+00:00,Horrible...,word salad
youtube#comment,2006700,39086,33,2755557,"No entiendo porque algunas mujeres les gusta sufrir de esa manera, una debe amarse tal cual es, y tu nena eres bellisima, aunque creo que ya te has hecho cirugía, pero eso no me incumbe, ya no te castiques poniendote esas fajas mortales👎🏻",,0,2023-11-03 03:37:33+00:00,2023-11-03 03:37:33+00:00,"I do not understand why some women like to suffer that way, one should love as it is, and your baby you are beautiful, although I think you have already done surgery, but that does not incumbent me, you no longer castrate putting those mortal strips.",mild gibberish
youtube#comment,3636534,39086,33,2281650,No entiendo como la gente piensa que se puede moldear la figura así,,0,2024-05-28 13:28:47+00:00,2024-05-28 13:28:47+00:00,I don't understand how people think the figure can be molded like this,clean
youtube#comment,2017666,39086,33,1944483,"Bueno eso es una faja ,o un corset,el corset puede ser bueno,Para tu espalda,pero creo que exageras con la cintura,. . .😮",,0,2023-10-25 01:58:35+00:00,2023-10-25 01:58:35+00:00,"Well that is a girdle, or a corset, the corset can be good, for your back, but I think you exaggerate with the waist. . .😮",clean
youtube#comment,785976,39086,33,2023983,Que asco,,0,2024-05-08 16:18:17+00:00,2024-05-08 16:18:17+00:00,Asco,mild gibberish
youtube#comment,3146287,39086,33,1704621,"Puro desplazamiento de órganos, pobre cuerpo no,no, no",,0,2023-11-11 23:16:12+00:00,2023-11-11 23:16:12+00:00,"Pure organ displacement, poor body no, no, no",word salad
youtube#comment,687933,39086,33,2426047,"Por qué hacéis eso? Estáis estrujando vuestros órganos, podéis salir dañadas al hacer eso...",,0,2023-11-18 00:46:29+00:00,2023-11-18 00:46:29+00:00,"Why do you do that? You are squeezing your organs, you can get damaged when doing that ...",clean
youtube#comment,3782794,39086,33,1917407,"Pobre organos. Falla renal, insuficiencia respiratoria,",,0,2023-11-09 04:35:16+00:00,2023-11-09 04:35:16+00:00,"Poor organs. Renal failure, respiratory failure,",word salad
youtube#comment,296373,39086,33,3506801,Al fin alguien inteligente Jsjs.,1906975.0,12,2023-11-11 00:56:59+00:00,2023-11-11 00:56:59+00:00,Al fin alguien intelligent JSJS.,noise
youtube#comment,3899675,39086,33,1857990,"Hermano, además de otros factores que podrían dañar tu sistema excretor, no se ve muy atractivo, es mejor aceptar tu cuerpo tal y como es, además de que te ves bien",,0,2024-05-18 05:40:04+00:00,2024-05-18 05:40:04+00:00,"Brother, in addition to other factors that could damage your excretory system, it is not very attractive, it is better to accept your body as it is, in addition to looking good",mild gibberish
youtube#comment,2734727,39086,33,1094555,Cuál es la función de una faja? 🧍‍♂️,,0,2024-04-23 20:21:07+00:00,2024-04-23 20:21:07+00:00,What is the function of a girdle? 🧍‍♂️,clean
youtube#comment,1727074,39086,33,102102,"No uses fajas solo te harás mucho daño, no te lastimes así",,0,2023-11-14 03:47:47+00:00,2023-11-14 03:47:47+00:00,"Do not wear girdles you will only do much damage, do not hurt like this",clean
youtube#comment,2154068,39086,33,301255,Eres perfecta no te hacen falta gupa ❤❤❤,,4,2023-11-13 21:18:21+00:00,2023-11-13 21:18:21+00:00,"You are perfect, you don't need a gup ❤❤❤❤",clean
youtube#comment,1055335,39086,33,3321363,"Y tus estómago y demáses, no creo que sea bueno para tu salud",,0,2024-02-10 08:38:55+00:00,2024-02-10 08:38:55+00:00,"And your stomach and others, I don't think it's good for your health",clean
youtube#comment,3022124,39086,33,1771365,"Dios mio esto seria una tortura, no soporto nada q apriete mi abdomen, me provoca un dolor espantoso, dolor de estómago😢 ay no se pero si se me va ver la cintura de mandarina prefiero eso, que ese sacrificio de usar fajas o talladores 😢🥹",,0,2023-11-27 03:15:18+00:00,2023-11-27 03:15:18+00:00,"My God would be torture, I can't stand anything that tightens my abdomen, it causes me frightening pain, stomach pain 😢 Oh, I don't know but if I will see my tangerine waist I prefer that, that sacrifice of using girdles or carriers 😢🥹",mild gibberish
youtube#comment,635371,39086,33,341148,Ya paso dos meses cuando subes resultado?,,0,2024-02-13 03:36:47+00:00,2024-02-13 03:36:47+00:00,YA PASO OF MONTHS CUANDO SUBS RESULT?,mild gibberish
youtube#comment,4092103,39086,33,2038586,Qué retro todo...deformarse el cuerpo por likes,,0,2023-11-19 02:03:47+00:00,2023-11-19 02:03:47+00:00,What retro everything ... deform the body by likes,mild gibberish
youtube#comment,2106945,39086,33,2399930,"Me gustaría tener la vista de Superman para ver cómo están comprimidos sus órganos y las costillas.
Deformar lo perfecto es la estupidez más grande que exite. 🥴",,0,2024-07-08 17:57:55+00:00,2024-07-08 17:58:16+00:00,"I would like to have Superman's eyesight to see how their organs and ribs are compressed.
Deforming the perfect is the greatest stupidity that is exite. 🥴",mild gibberish
youtube#comment,3771697,39086,33,2482305,Qué horror!!!,,0,2023-12-08 14:01:55+00:00,2023-12-08 14:01:55+00:00,What horror !!!,word salad
youtube#comment,976684,39086,33,1679167,Solo vas a dañar tus órganos con el tiempo.,,0,2023-11-13 21:53:22+00:00,2023-11-13 21:53:22+00:00,You are only going to damage your organs over time.,clean
youtube#comment,4644455,39086,33,725939,"Qué horror, esto es muy peligroso.",,0,2023-11-11 19:47:25+00:00,2023-11-11 19:47:25+00:00,"What horror, this is very dangerous.",mild gibberish
youtube#comment,4712974,39086,33,382489,Las fajas reducen momentaneo,,0,2023-11-29 17:47:53+00:00,2023-11-29 17:47:53+00:00,Gomentaneo's girdles,clean
youtube#comment,3625481,39086,33,107259,"Mujer a ser responsable con el contenido que pones, ya soy una mujer madura que no come cuento; me preocupa que hay niñas que sigan y crean en este tipo de contenido. Esa vaina ni natural se ve.",,0,2024-07-15 04:27:34+00:00,2024-07-15 04:27:34+00:00,"Woman to be responsible with the content you put, I am already a mature woman who does not eat a story; I worry that there are girls who follow and create in this type of content. That pod nor natural is seen.",mild gibberish
youtube#comment,3257258,39086,33,760975,Para que compraste una faja si ya eres muy linda delgada no la necesitas 😊,,0,2024-04-19 22:48:00+00:00,2024-04-19 22:48:00+00:00,To buy a girdle if you are already very nice you do not need it 😊,clean
youtube#comment,518820,39086,33,2552739,Tenes una cintura perfecta no lo necesitas,,0,2023-12-03 14:00:20+00:00,2023-12-03 14:00:20+00:00,You have a perfect waist you don't need it,clean
youtube#comment,993062,39086,33,2293374,"SOL LEON NAE, esa mujer esta enferma de la cabeza, a su hija de 12 años le hace usar fajas, esas cosas son peligrosas,, te pueden lastimar algun intestino y romperte las costillas(según lei y vi en videos) COmo odio a esas mujeres que lo recomiendan, solo producen inseguridades y ustedes que ayudan por que son ""INFLUENCERS""",,0,2023-11-06 02:34:16+00:00,2023-11-06 02:34:16+00:00,"Sol Leon Nae, that woman is sick of the head, her 12 -year -old daughter makes her use, those things are dangerous, you can hurt some intestine and break your ribs (according to Lei and VI in videos) as I hate those women who recommend it, you only produce insecurities and you who help because they are ""influencers""",clean
youtube#comment,4106777,39086,33,1635557,"Y se vera bien??? Tiene una cintura ya preciosa con la faja da mal royo es antiestetico no entendere jamás esto..... 
Esas fajas te estan comprimiendo los organos (no es broma) no es sano usar ese tipo de fajas a ese nivel!!!!! Nuestro cuerpo esta hecho acorde para mantener nuestros organos dentro, con el tiempo ese  tipo de fajas crean problemas",,0,2023-11-08 06:30:54+00:00,2023-11-08 06:30:54+00:00,"And it will look good ??? It has an already beautiful waist with the girdle of bad royo is antiestetic never understand this ..... 
Those belts are compressing the organs (it is not a joke) it is not healthy to use that type of strips at that level !!!!! Our body is made to keep our organs inside, over time that type of girdles create problems",mild gibberish
youtube#comment,3488446,39086,33,2031915,Que feo se ve mejor natural,,0,2023-11-23 01:11:27+00:00,2023-11-23 01:11:27+00:00,How ugly it looks better natural,clean
youtube#comment,4453137,39086,33,3463098,Que antes más espectacular,,0,2023-11-17 23:46:18+00:00,2023-11-17 23:46:18+00:00,Than more spectacular,word salad
youtube#comment,1326086,39086,33,2517231,Que tontería lo de las fajas no las usen...😊,,0,2023-11-12 22:54:44+00:00,2023-11-12 22:54:44+00:00,That nonsense about the belts do not use them ... 😊,clean
youtube#comment,3621140,39086,33,1530242,Sus organos: *se comprimen hasta dañarse*,,0,2023-10-22 21:34:12+00:00,2023-10-22 21:34:12+00:00,Its organs: *They are compressed until they are damaged *,clean
youtube#comment,2424353,39086,33,2228774,"No, no usen este tipo de fajas puede ocasionar desplazamiento de los órganos qué puede ocasionar graves daños en tu salud.",,0,2023-10-28 19:39:25+00:00,2023-10-28 19:39:25+00:00,"No, do not use this type of girdles can cause displacement of organs, which can cause serious damage to your health.",clean
youtube#comment,1025963,39086,33,1687289,pobres riñones :(,,0,2023-11-22 09:42:46+00:00,2023-11-22 09:42:46+00:00,poor kidneys :(,word salad
youtube#comment,664017,39086,33,3498990,Uyyyyy,,0,2023-11-20 21:45:04+00:00,2023-11-20 21:45:04+00:00,Uyyyyyy,noise
youtube#comment,1214574,39086,33,2335463,"Noooo pls, no usen esto Dx se exponen a daños internos y hasta fracturas en las costillas... Las fajas normales ya son dañinas, pero es que esto ya es otro nivel, da demasiada impresión, aparte ni se ve natural, está rarisimo como le aprieta toda la cintura Dx",,0,2023-11-12 17:02:09+00:00,2023-11-12 17:02:09+00:00,"Noooo PLS, do not use this DX are exposed to internal damage and even fractures in the ribs ... the normal strips are already harmful, but this is already another level, it gives too much impression, apart from or it looks natural, it is very rare as the entire waist DX",mild gibberish
youtube#comment,2294236,39086,33,1910464,Pero porque deformar tu cuerpo? Se ve horrible la mini cintura además de que expertos en salud ya dijeron que es peligrosa para la correcta función de los órganos 😒,,0,2023-11-11 19:56:38+00:00,2023-11-11 19:56:38+00:00,But why deform your body? The mini waist looks horrible in addition to health experts already said that it is dangerous for the correct function of organs 😒,mild gibberish
youtube#comment,543286,39086,33,2271759,Da miedo!😮,,0,2024-02-09 22:02:19+00:00,2024-02-09 22:02:19+00:00,Da Miedo! 😮,noise
youtube#comment,4379244,39086,33,1923515,Ella no necesita eso,,0,2023-11-13 14:58:13+00:00,2023-11-13 14:58:13+00:00,She doesn't need that,clean
youtube#comment,819119,39086,33,2547995,Deforma el cuerpo...,,0,2023-11-21 21:48:33+00:00,2023-11-21 21:48:33+00:00,Deforms the body ...,clean
youtube#comment,2279519,39086,33,2552425,Por que se hacen eso a ustedes mismas? Es espantoso,,0,2023-11-13 21:02:24+00:00,2023-11-13 21:02:24+00:00,Why do you do that yourself? It is frightening,clean
youtube#comment,2901852,39086,33,426635,Que belleza te quedo bellicima,,0,2024-08-01 02:24:59+00:00,2024-08-01 02:24:59+00:00,What beauty is Bellicima,mild gibberish
youtube#comment,2867478,39086,33,1956144,No recomendar.,,0,2023-11-09 03:39:15+00:00,2023-11-09 03:39:15+00:00,NO RECOMMEND.,mild gibberish
youtube#comment,1336371,39086,33,2157145,Así es como acanza el empoderamiento femenino?,,0,2024-02-09 11:50:26+00:00,2024-02-09 11:50:26+00:00,This is how to accuse female empowerment?,clean
youtube#comment,2062143,39086,33,2732781,"A la chica le queda espantoso el cuerpo así, parece un robots. Y tú no lo necesitas nosiquiera probar. Ara que faja si ya eres delgadita y tienes un vientre plano??😮",,1,2023-11-27 17:21:12+00:00,2023-11-27 17:21:12+00:00,"The girl is frightening like this, it looks like a robots. And you don't need it, we even try. What is girdle if you are already thin and have a flat belly ?? 😮",mild gibberish
youtube#comment,3903021,39086,33,1461923,"Esas cosas deforman el cuerpo, haciendo presión sobre órganos abdominales.",,0,2023-11-16 04:05:58+00:00,2023-11-16 04:05:58+00:00,"Those things deform the body, pressure on abdominal organs.",clean
youtube#comment,3510992,39086,33,618218,Y como para que quieres dañar tu salud con fajas si ya eres delgada y con cintura ?,,0,2023-11-09 22:03:06+00:00,2023-11-09 22:03:06+00:00,And how do you want to damage your health with girdles if you are already thin and with waist?,clean
youtube#comment,746180,39086,33,2169752,Precio?,,0,2023-11-22 11:17:48+00:00,2023-11-22 11:17:48+00:00,Price?,mild gibberish
youtube#comment,2166156,39086,33,82993,Esas fajas son iguales que los corsets que se usaban los cuales comprimian los órganos y causaban muchos problemas,,1,2024-08-06 14:19:06+00:00,2024-08-06 14:19:06+00:00,"Those girdles are the same as the corsets used, which compressed the organs and caused many problems",clean
youtube#comment,2292229,39086,33,315898,Yo quiero esa faja,,0,2024-05-07 18:32:56+00:00,2024-05-07 18:32:56+00:00,I want that girdle,clean
youtube#comment,622680,39086,33,2123197,Pero si tu cintura es bella,,0,2024-06-02 05:42:06+00:00,2024-06-02 05:42:06+00:00,But yes you belt es beautiful,word salad
youtube#comment,4206553,39086,33,1407228,"Las fajas en realidad no sirven para tener una cintura mad estrecha, para hacer que la cintura se vea pequeña hay que bajar el porcentaje de grasa corñoral, entrenar bien las piernesas y los dorsales para dar una ilusión de un cintura mas pequeña, obviamente hay que tener tambien buena genética para que se vea bien ya que es mejor tener los huevos de la cadera no tam grandes para que la cintura sea mas pequeña aunque lastimosamente eso no se puede cambiar, las fajas no sirven para nada porque es como decir que si te apretas todos los dias el brazo todos los musculos se van a hacer mas pequeños",,7,2023-10-22 18:16:57+00:00,2023-10-22 18:16:57+00:00,"The girdles do not really serve to have a narrow Mad waist, to make the waist look small, you have to lower the percentage of chorñoral fat, train the piernesas well and the dorsals to give an illusion of a smaller waist, obviously you have to also have good genetics so that it looks good since it is better to have the eggs of the hip do not have large. Change, the belts are useless because it's like saying that if you press your arm every day all muscles are going to become smaller",mild gibberish
youtube#comment,952283,39086,33,72790,De alguna forma el corsé evolucionó en estás cosas 🤦‍♀️ y pensar que el corsé fue hecho por soporte y no por tener una cintura microscopica,,75,2023-10-18 00:52:01+00:00,2023-10-18 00:52:01+00:00,Somehow the corset evolved in these things 🤦‍♀️ and to think that the corset was made by support and not for having a microscopic waist,clean
youtube#comment,2909150,39086,33,1447972,"Contexto de Sol León: Sol León antes era una persona normal pero le empezó a tener envidia a su ""mejor amiga"" le robó el esposo y hizo tales cosas q hicieron q la amiga se -suicidara- luego Sol León se quedó con sus hijas y en un live con una de sus ""hijas"" la menor q tenia 11 años ""hay no te chilla la ardilla hechate desodorante"" ella ya tenía la edad para usar desodorante pero se supone q ella era su mamá y ella era pequeña para comprarse cosas y entonces su mamá es la q le tiene q como se sus cosas (no me acuerdo q más paso así q hasta ahí llegó el contexto :) )",,5,2024-05-24 02:31:03+00:00,2024-05-24 02:31:03+00:00,"Context of Sol León: Sol León before was a normal person but he began to be envious of his ""best friend"" stole the husband and did such things that they did that the friend was -Suicidara- Then Sol León stayed with her daughters and in a live with one of her ""daughters"" the minor who was 11 years old ""there is no chilla It was her mother and she was little to buy things and then her mother is the one who has her things (I don't remember the most, so the context came there :))",mild gibberish
youtube#comment,302656,39086,33,1441719,"Literalmente la hija de sol leon tubo que adelgazar insanamentr para poder usar las fajas así. 
Mucha gente sospecha que ya tiene un trastorno alimenticio.",3011371.0,27,2023-11-23 23:25:55+00:00,2023-11-23 23:25:55+00:00,"Literally the daughter of Sol Leon tube to lose insanrangent to use the belts like that. 
Many people suspect that they already have an eating disorder.",mild gibberish
youtube#comment,296374,39086,33,3506801,"​@@dalia-7398JAJAJA me dio mucha risa el como lo dijiste, pero si, pienso que tienes toda la razon, opino exactamente lo mismo. Es pura ignorancia y esto llega a los jovenes... Como si necesitaran más problemas en la adolescencia.... Hay tanta falta de amor propio, qué lastima.",1906975.0,27,2023-11-11 00:58:50+00:00,2024-06-17 23:09:01+00:00,"@@ dalia-7398Jajaja gave me a lot of laughing as you said it, but yes, I think you are absolutely right, I think exactly the same. It is pure ignorance and this comes to the young ... as if they need more problems in adolescence ... there is so much lack of self -love, what hurts.",clean
youtube#comment,566181,39086,33,566484,eso es malo,,0,2024-08-17 22:12:22+00:00,2024-08-17 22:12:22+00:00,That is bad,clean
youtube#comment,1671858,39086,33,243610,Cuidado con los organos.,,0,2023-12-02 23:54:05+00:00,2023-12-02 23:54:05+00:00,Be careful with organs.,clean
youtube#comment,4229486,39086,33,2485688,"Los órganos internos están siendo super comprimidos, eso no es bueno para tu salud. Mejor ponerse hacer ejercicio. Dios te da un cuerpo que puedes cuidar y moldear pero no es saludable sobre pasar la raya martirizado en Interior.
Todo por los prototipos herroneos de belleza que pasan por las redes. 😢",,0,2023-12-01 22:42:51+00:00,2023-12-01 22:42:51+00:00,"Internal organs are being super tablets, that is not good for your health. Better to exercise. God gives you a body that you can take care of and mold but it is not healthy on passing the martyred stripe inside.
All for the herroneous beauty prototypes that pass through the networks. 😢",mild gibberish
youtube#comment,3878526,39086,33,2559585,"Con la figura que tiene, no le hace falta para nada esa faja",,0,2024-06-08 02:36:00+00:00,2024-06-08 02:36:00+00:00,"With the figure you have, you don't need that girdle at all",clean
youtube#comment,1491408,39086,33,2836319,𝖸 𝗅𝖺𝗌 𝖼𝗈𝗌𝗍𝗂𝗅𝗅𝖺𝗌,,0,2024-01-25 02:31:37+00:00,2024-01-25 02:31:37+00:00,𝖸 𝗅𝖺𝗌 𝖼𝗈𝗌𝗍𝗂𝗅𝗅𝖺𝗌,mild gibberish
youtube#comment,2923055,39086,33,720629,"Nooooo las fajas son malas mi vidaaa, puede traer problemas de salud :((",,0,2023-10-26 17:30:27+00:00,2023-10-26 17:30:27+00:00,"NOOOOO LAS FAJA SON SON MALAS MI VIDAAA, PUEDE TRAIT DE SALUS: (((((((""",noise
youtube#comment,2722900,39086,33,1477885,El diablo,,0,2023-12-21 23:55:54+00:00,2023-12-21 23:55:54+00:00,The devil,clean
youtube#comment,3249717,39086,33,2606888,"Si tú que ves este comentario quieres tener una cintura más pequeña sin dañar tus preciados órganos y reforzar el suelo pélvico te recomiendo hacer ✨hipopresivos✨
Son ejercicios de respiración y solo traen cosas buenas para el cuerpo❤ 
Hay muchos videos hablando de los hipopresivos, investiga si te llama la atención 🥰 yo llevo haciéndolos desde hace meses y me encantan!",,2,2023-11-30 05:11:06+00:00,2023-11-30 05:11:06+00:00,"If you see this comment you want to have a smaller waist without damaging your precious organs and strengthening the pelvic floor I recommend you make ✨ hypippressants✨
They are breathing exercises and only bring good things for body❤ 
There are many videos talking about the hypopressive, investigate whether it catches your attention 🥰 I have been doing them for months and I love them!",clean
youtube#comment,294786,39086,33,2219471,"@@NANCYRAMIREZGUERRERO porque te deshidratado y de nuevo te hidratas, el peso del agua da una sensación de que adelgazaste pero no",1931607.0,3,2023-11-09 18:34:24+00:00,2024-06-17 22:42:52+00:00,"@@ NancyRezguerrero because it dehydrated and again moisturizes, the weight of the water gives a feeling that you lose weight but no",mild gibberish
youtube#comment,3225342,39086,33,2723906,No es necesario una faja para vos,,0,2023-10-27 20:07:44+00:00,2023-10-27 20:07:44+00:00,A strip for you is not necessary,clean
youtube#comment,1377025,39086,33,813620,A qui los que escucharon el cruct,,0,2024-04-24 04:53:02+00:00,2024-04-24 04:53:02+00:00,To those who listened to the cruct,clean
youtube#comment,4399143,39086,33,3215239,Corazon eso no es bueno!!!tus organos son los que sufren daños internos!!!!....te sigo por todas tus redes!!!!espero ganarme esa caja de productos por el instagram!!,,0,2023-12-02 03:23:59+00:00,2023-12-02 03:23:59+00:00,Heart that is not good !!! Your organs are those that suffer internal damage !!!! .... I follow you for all your networks !!!! I hope to earn that product box for the Instagram !!,clean
youtube#comment,1095528,39086,33,72657,Mamita cuchao cuchao la gudalupana la gudalupana,,0,2023-11-18 05:42:18+00:00,2023-11-18 05:42:18+00:00,MAMITA CUCHAO CUCHAO LA GUDALUPANA LA GUDALUPANA,noise
youtube#comment,304272,39086,33,1928217,dilo reina,4445558.0,0,2023-12-06 20:27:46+00:00,2023-12-06 20:27:46+00:00,Dilo Reina,clean
youtube#comment,2211715,39086,33,3546795,El daño que te estas haciendo y lo peor es que lo pagas con tu salud y plata,,0,2024-07-06 14:53:30+00:00,2024-07-06 14:53:30+00:00,The damage you are doing and the worst is that you pay it with your health and silver,clean
youtube#comment,2452204,39086,33,2240491,Las fajas dañan los riñones niñas no las usen,,0,2023-11-27 02:55:27+00:00,2023-11-27 02:55:27+00:00,Girdles damage girls do not use them,mild gibberish
youtube#comment,622838,39086,33,1527776,No restes con estos vídeos.  Bye mi suscripción 👎. Tengo amigas q sufrieron horrores x la anorexia y la bulimia...estos productos basuras sólo enferman más a las personas. Q triste bye,,1,2023-10-22 13:43:45+00:00,2023-10-22 13:43:45+00:00,Don't restore these videos.  Bye my subscription 👎. I have friends who suffered horrors x anorexia and bulimia ... these garbage products only get people more ill. What sad bye,mild gibberish
youtube#comment,593529,39086,33,2440227,"La gente super ofendida por la faja JAJSJAJAJAJ es su dinero y su cuerpo, a llorar a la lloreria. Ella no está obligando a nadie a comprarla, solo la opina y ya",,0,2023-11-21 19:28:51+00:00,2023-11-21 19:28:51+00:00,"The super offended people for the girdle hahahajajaj is their money and their body, to cry to the crying. She is not forcing anyone to buy it, just think her and already",mild gibberish
youtube#comment,1843436,39086,33,2182599,"Mirandita no tiene esa cintura por la faja, la operaron en la clínica Génesis en Rosarito, hay videos.",,0,2023-12-01 00:10:26+00:00,2023-12-01 00:10:26+00:00,"Mirandita does not have that waist for the girdle, they operated it at the Genesis Clinic in Rosarito, there are videos.",mild gibberish
youtube#comment,2607875,39086,33,3533335,"Hacer ejercicio: ❌
Asfixiarse: ✅",,0,2024-05-12 22:12:38+00:00,2024-05-12 22:12:38+00:00,"Exercise: ❌
Suffocate: ✅",word salad
youtube#comment,1013060,39086,33,133055,"Imagina, pasar tantos años usando corset por ignorancia, superar esa etapa gracias a la medicina y al conocimiento, para que caigamos de vuelta en la era de la estupidez. 
En el que la gente peligra su salud, solo querer APARENTAR",,0,2023-11-15 00:14:17+00:00,2023-11-15 00:14:17+00:00,"Imagine, spend so many years using corset for ignorance, overcome that stage thanks to medicine and knowledge, so that we fall back into the era of stupidity. 
In which people are in danger their health, just wanting to appear",clean
youtube#comment,3412923,39086,33,2104646,Lo dudo que te deje así,,0,2024-04-28 05:10:42+00:00,2024-04-28 05:10:42+00:00,I doubt it will leave you like this,clean
youtube#comment,1778152,39086,33,2147243,"No me conbese, no me agrada como se ve y q eso no te afecta a los órganos o algo?!",,1,2024-05-18 05:51:39+00:00,2024-05-18 05:51:39+00:00,"I did not get me, I don't like how it looks and what does not affect the organs or something?!",clean
youtube#comment,4445232,39086,33,2550983,😮 no utilicen este tipo de fajas .... son extremas y pueden hacer que desarrollen varices en las piernas porque no permiten tener una circulación sanguínea normal en las piernas😢,,30,2024-04-16 23:52:50+00:00,2024-04-16 23:52:50+00:00,😮 Do not use this type of girdles .... They are extreme and can make legs in the legs because they do not allow normal blood circulation in the legs😢,clean
youtube#comment,1254143,39086,33,1171830,"Se ve antinatural, horrible, peligroso y poco saludable en mi opinión",,2,2023-11-20 21:26:05+00:00,2023-11-20 21:26:05+00:00,"It looks unnatural, horrible, dangerous and unhealthy in my opinion",clean
youtube#comment,572115,39086,33,3538187,Las fajas de ponen de arriba-abajo y se quitan de abajo-arriba,,0,2024-02-11 16:32:38+00:00,2024-02-11 16:32:38+00:00,The belts of above-down and take off from below-riba,word salad
youtube#comment,910783,39086,33,771776,Chama se te ve los cuadros 😮,,0,2023-10-23 04:00:38+00:00,2023-10-23 04:00:38+00:00,Chama you see the paintings 😮,mild gibberish
youtube#comment,3928542,39086,33,3182528,"Que bueno no encontrar a ninguna seguidora de pautips por acá jajajaja (las que saben, saben) jajajajajaja",,0,2023-11-23 03:06:27+00:00,2023-11-23 03:06:27+00:00,"Good not to find any follower of PAUTIPS by here hahahaha (those who know, know) hahahahaha",mild gibberish
youtube#comment,2210381,39086,33,2104491,Falso falso porque no le ponen a una que esté gordita y que se mire cómo untedes  detesto como mienten solo lo acen por negocio y no para alludar enverda a muchas mujeres que si lo necesitan pero no con mentiras 🤥,,0,2023-12-04 00:49:51+00:00,2023-12-04 00:49:51+00:00,False false because they do not put one who is chubby and to look how you hate how they lie only by business and not to there whold many women who need it but not with lies 🤥,mild gibberish
youtube#comment,1342298,39086,33,887734,Horrible,,0,2024-07-03 16:18:59+00:00,2024-07-03 16:18:59+00:00,Horrible,mild gibberish
youtube#comment,3711238,39086,33,2281188,Desafortunadamente hay personas que hacen contenido y no se dan cuenta del daño que causan ejemplo ella al hacer un video donde sabe muy bien que este tipo de fajas pueden ocasionar problemas pero bueno el punto es hacer contenido y que las personas discutan para que ella tenga más vistas felicidades cumpliste con lo que querías Que mal por ti👎🏻,,0,2023-11-21 03:36:43+00:00,2023-11-21 03:36:43+00:00,Unfortunately there are people who make content and do not realize the damage they cause for example when making a video where she knows very well that this type of girdles can cause problems but well the point is to make content and that people discuss so that she has more views congratulations.,mild gibberish
youtube#comment,2597004,39086,33,3035557,"Asi al natural eres bella, no necesitas una faja para sentirte bien. <3",,0,2023-10-30 22:35:48+00:00,2023-10-30 22:35:48+00:00,"So natural you are beautiful, you don't need a girdle to feel good. <3",clean
youtube#comment,893201,39086,33,2368076,"Amiga, me desepcionaste",,0,2023-11-21 01:40:34+00:00,2023-11-21 01:40:34+00:00,"Friend, you designed me",clean
youtube#comment,303305,39086,33,1770926,Pues checa porque si hay muchos,1890696.0,1,2024-02-12 03:59:04+00:00,2024-02-12 03:59:04+00:00,Well Checa because there are many,word salad
