kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,translated,spam,cleaned,emotion,sentiment_scores,final_sentiment,category,relevance_score,sentiment_score,normalized_likes,quality_score,is_quality
youtube#comment,3876378,39086,33,2098599,Los órganos: Bye🥺,,0,2024-04-21 20:20:59+00:00,2024-04-21 20:20:59+00:00,The organs: bye🥺,word salad,organ bye,"[['neutral', 0.9657094478607178], ['annoyance', 0.9640379548072815], ['disappointment', 0.9086636900901794]]","{'positive': 0.0, 'negative': 1.872701644897461, 'neutral': 0.9657094478607178}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,3120343,39086,33,2617299,"𝙻𝚘𝚜 𝚙𝚞𝚕𝚖𝚘𝚗𝚎𝚜 :
-𝚊𝚢𝚞𝚍𝚊 💀💀",,0,2024-04-25 19:46:48+00:00,2024-04-25 19:46:48+00:00,"𝙻𝚘𝚜 𝚙𝚞𝚕𝚖𝚘𝚗𝚎𝚜 :
-𝚊𝚢𝚞𝚍𝚊 💀💀",word salad,,[],"{'positive': 0.0, 'negative': 0.0, 'neutral': 0.0}",positive,[],0.5,0.0,0.0,0.0,False
youtube#comment,2335367,39086,33,2271934,Donde esta el video.de los 3 días???,,0,2023-11-08 17:23:01+00:00,2023-11-08 17:23:01+00:00,Where is the video. 3 days ???,clean,video day,"[['neutral', 0.9922751784324646], ['curiosity', 0.9829887747764587]]","{'positive': 0.9829887747764587, 'negative': 0.0, 'neutral': 0.9922751784324646}",neutral,other,0.0,0.5,0.0,0.2,False
youtube#comment,4397663,39086,33,2189276,"No sabes el daño que te haces, pobre órganos",,0,2023-11-30 02:16:38+00:00,2023-11-30 02:16:38+00:00,"You don't know the damage you do, poor organs",clean,not_know damage poor organ,"[['disapproval', 0.9581681489944458], ['confusion', 0.9425404071807861], ['disappointment', 0.9411944150924683], ['neutral', 0.9400066137313843]]","{'positive': 0.0, 'negative': 2.8419029712677, 'neutral': 0.9400066137313843}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,3637298,39086,33,27627,Oye te pareces a una actris es igualita a ti es como tu hermana gemela solo que el pelo lo tiene rubio,,0,2023-12-18 05:13:34+00:00,2023-12-18 05:13:34+00:00,Hey you look like an actris is equal to you is like your twin sister only that the hair has blonde,clean,hey look like actris equal like twin sister hair ha blonde,"[['neutral', 0.9039530158042908], ['amusement', 0.8831763863563538], ['love', 0.8683096170425415]]","{'positive': 1.7514860033988953, 'negative': 0.0, 'neutral': 0.9039530158042908}",positive,hair,0.5,1.7514860033988953,0.0,0.93,True
youtube#comment,4490094,39086,33,3027897,"Niña, usa tu cerebro , si tus órganos internos pudieran hablar te la mentarian , PIENSA",,0,2023-11-13 20:51:59+00:00,2023-11-13 20:51:59+00:00,"Girl, use your brain, if your internal organs could speak to you, think",clean,girl use brain internal organ could speak think,"[['curiosity', 0.9887857437133789], ['neutral', 0.9853858947753906], ['confusion', 0.9453579187393188]]","{'positive': 0.9887857437133789, 'negative': 0.9453579187393188, 'neutral': 0.9853858947753906}",positive,other,0.0,0.9887857437133789,0.0,0.4,False
youtube#comment,3175448,39086,33,86464,"Por Dios noooooo, las fajas son lo peor qué hayyyyy",,0,2024-04-20 00:45:03+00:00,2024-04-20 00:45:03+00:00,"By God noooooo, the belts are the worst what thereyyyy",mild gibberish,god noooooo belt bad thereyyyy,"[['disapproval', 0.9898380041122437], ['disappointment', 0.9832291007041931], ['neutral', 0.9468508362770081]]","{'positive': 0.0, 'negative': 1.9730671048164368, 'neutral': 0.9468508362770081}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,3042018,39086,33,3547928,"Mi amor, quitate inmediatamente esa cosa... Tu tienes un bonito cuerpo.. No necesitas de esas cosas que te arriunan tus organismos... Usa solo cinturones y verás yo los he usado siempre y a pesar de haber tenido 2 nenes he recobrado mi cintura ciertamente no a 55 cm pero la tengo bien delineada.. Y cómo le digo a mi niña cuidate que lla salud cuesta y por tonterías no quiero que te enfermes...",,0,2023-11-18 08:16:21+00:00,2023-11-18 08:16:21+00:00,"My love, immediately take that thing ... you have a beautiful body ... you do not need those things that your organisms arriun ... use only belts and you will see them always used them and despite having had 2 children I have recovered my waist certainly not at 55 cm but I have it well delineated ... and how I tell my girl to take care that he llaes health costs and for nonsense I do not want to do you",mild gibberish,love immediately take thing beautiful body not_need thing organism arriun use belt see always used despite child recovered waist certainly not_at call well delineated tell girl take care llaes health cost nonsense not_want,"[['love', 0.9927548766136169], ['admiration', 0.98996502161026]]","{'positive': 1.982719898223877, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.982719898223877,0.0,0.0,False
youtube#comment,557446,39086,33,1768818,Órganos internos del abdomen pidiendo auxilio al cerebro y no son escuchados😅,,0,2024-05-26 22:23:16+00:00,2024-05-26 22:23:16+00:00,Internal organs of the abdomen asking for help to the brain and are not heard😅,clean,internal organ abdomen asking help brain not_heard,"[['curiosity', 0.9883262515068054], ['desire', 0.9144647121429443], ['caring', 0.8502088785171509], ['neutral', 0.8424946665763855]]","{'positive': 2.7529998421669006, 'negative': 0.0, 'neutral': 0.8424946665763855}",positive,other,0.0,2.7529998421669006,0.0,1.1,True
youtube#comment,1912843,39086,33,1637982,"No se ve bonito, parecen JARROS",,0,2023-11-10 06:12:41+00:00,2023-11-10 06:12:41+00:00,"No if ve Bonito, PIANCE JARROS",word salad,no_if bonito piance jarros,"[['disapproval', 0.998542070388794], ['neutral', 0.9862870573997498]]","{'positive': 0.0, 'negative': 0.998542070388794, 'neutral': 0.9862870573997498}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,4651138,39086,33,661421,Se ve demasiado peligroso 😢,,0,2024-04-29 23:05:32+00:00,2024-04-29 23:05:32+00:00,If you see too hard 😢,clean,see hard,"[['disappointment', 0.9792641997337341], ['sadness', 0.9437864422798157]]","{'positive': 0.0, 'negative': 1.9230506420135498, 'neutral': 0.0}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,381755,39086,33,2253374,Jaja,1839774.0,1,2024-09-19 01:47:06+00:00,2024-09-19 01:47:06+00:00,Jaja,mild gibberish,jaja,"[['amusement', 0.993192732334137], ['neutral', 0.9409410357475281], ['joy', 0.9074792265892029]]","{'positive': 1.9006719589233398, 'negative': 0.0, 'neutral': 0.9409410357475281}",positive,other,0.0,1.9006719589233398,0.07219355781344529,0.0,False
youtube#comment,4055618,39086,33,1645649,"Hace que se vea un cintura muy bonita pero causa daño en el suelo pélvico, organos 😢 pero supongo que con la asesoría de un médico profesional puede decirte hasta que punto es sano o no el uso de estas cinturillas",,487,2023-10-18 01:38:37+00:00,2023-10-18 01:38:37+00:00,"It makes a very beautiful waist look but it causes damage to the pelvic floor, organs 😢 but I suppose that with the advice of a professional doctor you can tell you to what extent it is healthy or not the use of these belts",mild gibberish,make beautiful waist look cause damage pelvic floor organ suppose advice professional doctor tell extent healthy not_the use belt,"[['curiosity', 0.9954617619514465], ['approval', 0.9932507872581482], ['admiration', 0.9355435967445374], ['neutral', 0.8032322525978088]]","{'positive': 2.924256145954132, 'negative': 0.0, 'neutral': 0.8032322525978088}",positive,other,0.0,2.924256145954132,0.6447417022960408,0.0,False
youtube#comment,1421554,39086,33,2395833,"Resultados? Esas cosas lo único que hacen es comprimir tus órganos por el tiempo que las lleves puestas... Luego, todo se vuelve a ordenar como estaba antes, horrible que anden desinformando de esta manera.",,0,2023-11-19 04:16:40+00:00,2023-11-19 04:16:40+00:00,"Results? Those things are the only thing they do is compress your organs for the time you take them on ... Then, everything is ordered as it was before, horrible that they are misinforming in this way.",clean,result thing thing compress organ time take everything ordered wa horrible misinforming way,"[['annoyance', 0.9927692413330078], ['disapproval', 0.9580288529396057], ['disappointment', 0.9023638367652893], ['neutral', 0.8053017258644104]]","{'positive': 0.0, 'negative': 2.853161931037903, 'neutral': 0.8053017258644104}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,2056947,39086,33,3445355,LO QUIERO 😻,,0,2024-06-01 22:24:37+00:00,2024-06-01 22:24:37+00:00,Lo quiero 😻,clean,lo quiero,"[['amusement', 0.9718837738037109], ['neutral', 0.9195810556411743]]","{'positive': 0.9718837738037109, 'negative': 0.0, 'neutral': 0.9195810556411743}",positive,other,0.0,0.9718837738037109,0.0,0.39,False
youtube#comment,3013203,39086,33,2150882,Se ve antinatural😰,,0,2023-11-19 22:21:03+00:00,2023-11-19 22:21:03+00:00,If VE Antiinatural😰,word salad,antiinatural,"[['approval', 0.9908573031425476], ['curiosity', 0.9774176478385925], ['neutral', 0.9713401198387146], ['confusion', 0.808957040309906]]","{'positive': 1.9682749509811401, 'negative': 0.808957040309906, 'neutral': 0.9713401198387146}",positive,other,0.0,1.9682749509811401,0.0,0.0,False
youtube#comment,4255820,39086,33,2182449,Llorando por el patriarcado. Usando prendas patriarcales del pasado pra forzar una figura irreal. XD women ☕,,0,2023-11-10 15:21:32+00:00,2023-11-10 15:21:32+00:00,Crying for patriarchy. Using patriarchal garments from the past to force an unreal figure. XD Women ☕,mild gibberish,cry patriarchy using patriarchal garment past force unreal figure xd woman,"[['curiosity', 0.9870937466621399], ['neutral', 0.9694613218307495], ['confusion', 0.804656445980072]]","{'positive': 0.9870937466621399, 'negative': 0.804656445980072, 'neutral': 0.9694613218307495}",positive,other,0.0,0.9870937466621399,0.0,0.0,False
youtube#comment,796113,39086,33,16636,Las fajas no son buenas...ademas sol león no es ni de lejos un ejemplo a seguir. Solo mira como trata a sus hijas...,,0,2023-12-03 21:30:00+00:00,2023-12-03 21:30:00+00:00,The belts are not good ... In addition Sol León is not even from far an example to follow. Just look how he treats his daughters ...,mild gibberish,belt not_good addition sooner later len not_even far example follow look treat daughter,"[['neutral', 0.9847308397293091], ['curiosity', 0.9720118641853333]]","{'positive': 0.9720118641853333, 'negative': 0.0, 'neutral': 0.9847308397293091}",neutral,other,0.0,0.5,0.0,0.0,False
youtube#comment,2392306,39086,33,2561297,son de buena calidad pero son para delgadas como para el tipo de cuerpo robusto no son como para las que se operaron conservarse,,6,2023-10-18 12:17:10+00:00,2023-10-18 12:17:10+00:00,They are of good quality but they are for thin as for the type of robust body are not like those that were operated,mild gibberish,good quality thin type robust body not_like operated,"[['admiration', 0.9930744171142578], ['disapproval', 0.9587330222129822]]","{'positive': 0.9930744171142578, 'negative': 0.9587330222129822, 'neutral': 0.0}",positive,other,0.0,0.9930744171142578,0.20267293986842583,0.0,False
youtube#comment,307863,39086,33,1778562,"@@vanesarivera6407 que según las mujeres nosotros los hombres somos unos idiotas por hacer cosas que a nosotros nos parecen divertidas y dicen ser más inteligentes con nosotros por ello, pero ustedes las mujeres, por el hecho de usar un corsel, algo que daña la integridad de su cuerpo solo por ""verse mejor"" no es de inteligentes.",3744784.0,0,2023-11-29 05:13:50+00:00,2024-06-17 21:23:16+00:00,"@@vanesarivera6407 that according to women we men are some idiots for doing things that seem funny to us and say they are smarter with us for it, but you women, because of using a corsel, something that damages the integrity of their body just by ""being better"" is not intelligent.",clean,vanesarivera according woman men idiot thing seem funny us say smarter us woman using corsel something damage integrity body better not_intelligent,"[['annoyance', 0.9823830127716064], ['amusement', 0.965060830116272], ['disapproval', 0.9520223736763], ['disappointment', 0.9325998425483704], ['curiosity', 0.9255398511886597], ['neutral', 0.8323706984519958]]","{'positive': 1.8906006813049316, 'negative': 2.867005228996277, 'neutral': 0.8323706984519958}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,307773,39086,33,72713,y entonces que es mana @@vanesarivera6407,3954290.0,0,2023-11-29 13:01:47+00:00,2024-04-18 01:19:59+00:00,And then what is mana @@ vanesarivera6407,mild gibberish,mana vanesarivera,"[['admiration', 0.9961936473846436], ['neutral', 0.9783012866973877], ['curiosity', 0.9386792778968811]]","{'positive': 1.9348729252815247, 'negative': 0.0, 'neutral': 0.9783012866973877}",positive,other,0.0,1.9348729252815247,0.0,0.0,False
youtube#comment,2132021,39086,33,2263484,.no q feo md duele tan solo de ber,,0,2023-11-14 06:17:18+00:00,2023-11-14 06:17:18+00:00,.No Q ugly md hurts just from Ber,word salad,no_q ugly md hurt ber,"[['disapproval', 0.9946234226226807], ['disappointment', 0.9589408040046692], ['neutral', 0.9376948475837708]]","{'positive': 0.0, 'negative': 1.9535642266273499, 'neutral': 0.9376948475837708}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,3863436,39086,33,155044,Se imaginan a iamferv con la faja de Sol Leon 😮😮,,0,2024-01-20 17:58:06+00:00,2024-01-20 17:58:06+00:00,Imagine IAMFERV with the Sun Leon strip 😮😮,mild gibberish,imagine iamferv sun leon strip,"[['neutral', 0.9896921515464783], ['curiosity', 0.9744523167610168]]","{'positive': 0.9744523167610168, 'negative': 0.0, 'neutral': 0.9896921515464783}",neutral,other,0.0,0.5,0.0,0.0,False
youtube#comment,295102,39086,33,123149,"Una opinión no se dice ""horroroso"" O ""ridículo"" Simplemente puedes decir no me gusta la cintura de avispa, para provenir peleas 👍",2558184.0,166,2023-10-21 20:15:26+00:00,2023-10-21 20:15:26+00:00,"An opinion is not said ""horrible"" or ""ridiculous"" you can simply say I do not like the wasp waist, to come fights 👍",mild gibberish,opinion not_said horrible ridiculous simply say not_like wasp waist come fight,"[['annoyance', 0.9941512942314148], ['anger', 0.9803054332733154], ['neutral', 0.8283504247665405]]","{'positive': 0.0, 'negative': 1.9744567275047302, 'neutral': 0.8283504247665405}",negative,other,0.0,0.1,0.5330558827161097,0.0,False
youtube#comment,1016850,39086,33,3463496,"Esta chica no entiende, ¿Que nadie lo ve? Ya ha subido tres videos así, usando fajas que le hagan cintura extrema, y en todos le dicen lo mismo.
Es obvio que ve los comentarios, minimo uno. Pero lo sigue haciendo.",,0,2023-11-11 01:39:27+00:00,2023-11-11 01:39:27+00:00,"This girl does not understand, that no one sees it? It has already uploaded three videos like that, using belts that make extreme waist, and they all tell him the same.
It is obvious to see the comments, minimum one. But he keeps doing it.",mild gibberish,girl doe not_understand no_one see ha already uploaded three video like using belt make extreme waist tell obvious see comment minimum one keep,"[['neutral', 0.9945500493049622], ['annoyance', 0.9778987169265747], ['curiosity', 0.9272913932800293], ['confusion', 0.9075186848640442]]","{'positive': 0.9272913932800293, 'negative': 1.885417401790619, 'neutral': 0.9945500493049622}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,677585,39086,33,298178,"Cintura bonita?se ve anormal y te debe hacer daño,tus órganos todos apretados😢😢 bueno ella puede hacer lo que quiera con su cuerpo",,0,2023-11-04 16:40:26+00:00,2023-11-04 16:40:26+00:00,"Pretty waist? It looks abnormal and should harm you, your organs all tight. Well she can do whatever she wants with her body",clean,pretty waist look abnormal harm organ tight well whatever want body,"[['disapproval', 0.9801855087280273], ['disappointment', 0.9085211157798767], ['neutral', 0.8857111930847168]]","{'positive': 0.0, 'negative': 1.888706624507904, 'neutral': 0.8857111930847168}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,1908539,39086,33,3020009,"Dañando órganos 
No las ucen😮",,0,2023-11-27 03:45:46+00:00,2023-11-27 03:45:46+00:00,"Damaging organs 
Not the UCen😮",word salad,damaging organ not_the ucen,"[['disapproval', 0.9839293956756592], ['disappointment', 0.8696916103363037]]","{'positive': 0.0, 'negative': 1.853621006011963, 'neutral': 0.0}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,1105876,39086,33,2182485,Perp el abdomen te lo baja al vuebtre si tiene exceso de piel,,0,2023-11-12 19:21:58+00:00,2023-11-12 19:21:58+00:00,Perp the abdomen lowers it to the vuebtre if it has excess skin,mild gibberish,perp abdomen lower vuebtre ha excess skin,"[['neutral', 0.9575176239013672], ['sadness', 0.9055864810943604], ['disappointment', 0.884104311466217]]","{'positive': 0.0, 'negative': 1.7896907925605774, 'neutral': 0.9575176239013672}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,3732571,39086,33,3244617,"Que ondas eatas fajas??? Yo una vez me puse una faja de esas que no son con elastico (post parto en ese momento) y la panza se me salia por abajo :v son re incomodas. Usar con elastico y solo si te recomiendan por cesarea ❤ demas, ejercicio ❤❤",,0,2023-11-07 13:27:00+00:00,2023-11-07 13:27:00+00:00,"WHAT WAVES EATA GRADS ??? I once put on a girdle of those that are not with elastic (post delivery at that time) and my belly went down: v they are uncomfortable. Use with elastic and only if they recommend you for Caesarea ❤ others, exercise ❤❤",mild gibberish,wave eata grad put girdle not_with elastic post delivery time belly went v uncomfortable use elastic recommend caesarea others exercise,"[['annoyance', 0.9796991348266602], ['disapproval', 0.9711747169494629], ['neutral', 0.9685086607933044]]","{'positive': 0.0, 'negative': 1.950873851776123, 'neutral': 0.9685086607933044}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,1459473,39086,33,836463,Las tripas reventadas,,0,2024-04-15 21:08:06+00:00,2024-04-15 21:08:06+00:00,Revoved guts,mild gibberish,revoved gut,"[['love', 0.9743155837059021], ['remorse', 0.8144921660423279]]","{'positive': 0.9743155837059021, 'negative': 0.8144921660423279, 'neutral': 0.0}",positive,other,0.0,0.9743155837059021,0.0,0.0,False
youtube#comment,1675077,39086,33,315201,Y que es lo lindo de tener una cintura tan deformada?,,1,2023-12-05 23:47:49+00:00,2023-12-05 23:47:49+00:00,And what is a nice thing to have such a deformed waist?,clean,nice thing deformed waist,"[['admiration', 0.9946840405464172]]","{'positive': 0.9946840405464172, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9946840405464172,0.07219355781344529,0.41,False
youtube#comment,1392348,39086,33,695010,Ni te inmagina el daño que le hacer a tus organos.,,0,2024-06-04 03:51:31+00:00,2024-06-04 03:51:31+00:00,Nor does the damage to your organs inmago.,clean,nor_does damage organ inmago,"[['disapproval', 0.97135990858078], ['neutral', 0.9271594882011414]]","{'positive': 0.0, 'negative': 0.97135990858078, 'neutral': 0.9271594882011414}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,1414029,39086,33,2399405,Inconsciencia. Investiga el efecto de esas fajas en las costillas. Se pueden romper y perforar los pulmones,,0,2023-11-18 19:52:02+00:00,2023-11-18 19:52:02+00:00,Unconsciousness. Investigate the effect of these girdles on the ribs. Lungs can be broken and drilled,clean,unconsciousness investigate effect girdle rib lung broken drilled,"[['curiosity', 0.9869756698608398], ['nervousness', 0.8181775212287903]]","{'positive': 0.9869756698608398, 'negative': 0.8181775212287903, 'neutral': 0.0}",positive,other,0.0,0.9869756698608398,0.0,0.39,False
youtube#comment,824099,39086,33,1322551,Pero ya tienes cintura,,0,2023-11-13 19:37:21+00:00,2023-11-13 19:37:21+00:00,But you already have waist,mild gibberish,already waist,"[['approval', 0.9947046637535095], ['neutral', 0.9842287302017212]]","{'positive': 0.9947046637535095, 'negative': 0.0, 'neutral': 0.9842287302017212}",positive,other,0.0,0.9947046637535095,0.0,0.0,False
youtube#comment,519072,39086,33,714079,"La verdad tu no necesitas ninguna faja 
Ya tienes una cinturita hermosa 😍😍",,1,2023-11-11 16:24:36+00:00,2023-11-11 16:24:36+00:00,"The truth you don't need any girdle 
You already have a beautiful belt 😍😍",clean,truth not_need girdle already beautiful belt,"[['admiration', 0.9956721067428589], ['approval', 0.9954646229743958]]","{'positive': 1.9911367297172546, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,1.9911367297172546,0.07219355781344529,0.81,True
youtube#comment,298861,39086,33,1718318,Total y absolutamente de acuerdo contigo.,1447690.0,1,2023-11-19 20:39:11+00:00,2023-11-19 20:39:11+00:00,Totally and absolutely agree with you.,clean,totally absolutely agree,"[['approval', 0.9998816251754761]]","{'positive': 0.9998816251754761, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,0.9998816251754761,0.07219355781344529,0.41,False
youtube#comment,2109442,39086,33,360819,Le quedo bien,,0,2024-05-15 23:26:51+00:00,2024-05-15 23:26:51+00:00,I stay well,clean,stay well,"[['caring', 0.9958019852638245], ['neutral', 0.8466899991035461]]","{'positive': 0.9958019852638245, 'negative': 0.0, 'neutral': 0.8466899991035461}",positive,other,0.0,0.9958019852638245,0.0,0.4,False
youtube#comment,2696953,39086,33,1021794,Tienes que ser natural así te ves más linda❤,,0,2023-10-23 18:51:49+00:00,2023-10-23 18:51:49+00:00,You have to be natural like that you look prettier.,clean,natural like look prettier,"[['approval', 0.9977521300315857], ['admiration', 0.955910861492157], ['neutral', 0.9110574722290039]]","{'positive': 1.9536629915237427, 'negative': 0.0, 'neutral': 0.9110574722290039}",positive,other,0.0,1.9536629915237427,0.0,0.78,True
youtube#comment,3916709,39086,33,530033,Los organos por dentros: 💀💀💀💀💀💀💀💀,,0,2023-11-24 01:11:26+00:00,2023-11-24 01:11:26+00:00,The organs by denters: 💀💀💀💀💀💀💀💀,word salad,organ denters,"[['curiosity', 0.9806163311004639], ['neutral', 0.9729377627372742], ['pride', 0.9465210437774658], ['confusion', 0.9229933023452759]]","{'positive': 1.9271373748779297, 'negative': 0.9229933023452759, 'neutral': 0.9729377627372742}",positive,other,0.0,1.9271373748779297,0.0,0.0,False
youtube#comment,4438073,39086,33,3027440,Esas fajas no son saludables,,0,2023-11-14 18:57:42+00:00,2023-11-14 18:57:42+00:00,Those belts are not healthy,mild gibberish,belt not_healthy,"[['disapproval', 0.9983459711074829], ['neutral', 0.8973709344863892], ['disappointment', 0.8139972686767578]]","{'positive': 0.0, 'negative': 1.8123432397842407, 'neutral': 0.8973709344863892}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,2845526,39086,33,1876839,"Sol León es una maltratadora, no recomendaría ni uno de sus productos, sobre todo las fajas, que te dañan el cuerpo.",,0,2023-12-07 03:54:00+00:00,2023-12-07 03:54:00+00:00,"Sol León is an abuser, I would not recommend one of its products, especially the belts, which damage your body.",mild gibberish,sooner later len abuser would not_recommend one product especially belt damage body,"[['annoyance', 0.991852343082428], ['disapproval', 0.9881937503814697], ['neutral', 0.968316376209259], ['disappointment', 0.8477373719215393]]","{'positive': 0.0, 'negative': 2.827783465385437, 'neutral': 0.968316376209259}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,2085123,39086,33,3454939,Dejá de promover TCAS,,0,2023-11-26 09:09:43+00:00,2023-11-26 09:09:43+00:00,He is the deed tcas de Promover,mild gibberish,deed tcas de promover,"[['disappointment', 0.9334914684295654], ['pride', 0.9122182130813599]]","{'positive': 0.9122182130813599, 'negative': 0.9334914684295654, 'neutral': 0.0}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,4017728,39086,33,1395589,El único resultado que vas a obtener es la contracción de todos tus organos y problemas graves por eso,,0,2024-07-30 02:27:47+00:00,2024-07-30 02:27:47+00:00,The only result you are going to obtain is the contraction of all your organs and serious problems for that,clean,result going obtain contraction organ serious problem,"[['fear', 0.9673166871070862], ['sadness', 0.9438179731369019], ['neutral', 0.9094331860542297], ['disappointment', 0.897631824016571], ['nervousness', 0.8417794108390808]]","{'positive': 0.0, 'negative': 3.65054589509964, 'neutral': 0.9094331860542297}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,3017980,39086,33,759194,"En algún momento de mi vida use fajas similares a esa, fui modelo en mi juventud, tengo 50 años, no lo recomiendo ya que haces floja a tu columna vertebral, tu piso pelvico se atrofia, tus músculos del abdomen los haces que no trabajen, en fin es  mejor hacer ejercicio y no dejarse llevar por modas tontas que te hacen gastar a lo bobo, saludos!",,0,2023-11-30 01:48:46+00:00,2023-11-30 01:48:46+00:00,"At some point in my life I use belts similar to that, I was a model in my youth, I am 50 years old, I do not recommend it since you make your spine, your pelvic floor atrophy, your muscles of the abdomen the beams that do not work, in short it is better to exercise and not get carried away by silly fashions that make you spend the fool, greetings!",clean,point life use belt similar wa model youth year old not_recommend since make spine pelvic floor atrophy muscle abdomen beam not_work short better exercise not_get carried away silly fashion make spend fool greeting,"[['annoyance', 0.9971963167190552], ['anger', 0.8294178247451782]]","{'positive': 0.0, 'negative': 1.8266141414642334, 'neutral': 0.0}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,3221317,39086,33,1507942,La misma Sol dijo que esas fajas son destripadores  o sea lastiman tus órganos internos. ⚠️ ¡CUIDADO!,,0,2023-11-07 19:37:50+00:00,2023-11-07 19:37:50+00:00,The same sun said that these girdles are raptor or hurt your internal organs. ⚠️ Care!,mild gibberish,sun said girdle raptor hurt internal organ care,"[['neutral', 0.979341447353363], ['confusion', 0.8670622706413269], ['disappointment', 0.8356299996376038]]","{'positive': 0.0, 'negative': 1.7026922702789307, 'neutral': 0.979341447353363}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,4634119,39086,33,1323381,¿Eso no ase daño  al estómago?,,0,2024-06-19 15:04:35+00:00,2024-06-19 15:04:35+00:00,Doesn't that hurt the stomach?,clean,doe not_that hurt stomach,"[['sadness', 0.9707353711128235], ['remorse', 0.9515760540962219], ['curiosity', 0.9240253567695618]]","{'positive': 0.9240253567695618, 'negative': 1.9223114252090454, 'neutral': 0.0}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,4479424,39086,33,1560881,Tú eres perfecta no deberías arruinar tu figura perfecta con ganas ❤ te amo me encantan tus vídeos ❤❤,,6,2024-08-13 10:44:53+00:00,2024-08-13 10:44:53+00:00,You are perfect you should not ruin your perfect figure with desire ❤ I love you I love your videos ❤❤,mild gibberish,perfect not_ruin perfect figure desire love love video,"[['love', 0.9983797073364258], ['admiration', 0.9856469035148621], ['desire', 0.834362804889679]]","{'positive': 2.818389415740967, 'negative': 0.0, 'neutral': 0.0}",positive,other,0.0,2.818389415740967,0.20267293986842583,0.0,False
youtube#comment,2579488,39086,33,2640152,Cuanta estupidez las fajas asen daño q es difícil de entender traes todo los órganos aplastados,,0,2023-10-23 02:10:20+00:00,2023-10-23 02:10:20+00:00,How much stupidity the girdles harm that it is difficult to understand you bring all the crushed organs,mild gibberish,much stupidity girdle harm difficult understand bring crushed organ,"[['annoyance', 0.9928191304206848], ['disapproval', 0.9762937426567078], ['neutral', 0.9761665463447571]]","{'positive': 0.0, 'negative': 1.9691128730773926, 'neutral': 0.9761665463447571}",negative,other,0.0,0.1,0.0,0.0,False
youtube#comment,812466,39086,33,2755202,"Tienes que esperarte unos 3 dias para ver los resultados de tus costillas todas rotas y varios años para ver como se deteriora tu columna, no esta chido fomentar cosas que ponen en riesgo la vida",,0,2023-11-11 05:34:43+00:00,2023-11-11 05:34:43+00:00,"You have to wait about 3 days to see the results of your ribs all broken and several years to see how your column deteriorates, it is not cool to encourage things that put life at risk",clean,wait day see result rib broken several year see column deteriorates not_cool encourage thing put life risk,"[['disapproval', 0.9810147285461426], ['neutral', 0.9715560078620911], ['disappointment', 0.9443500638008118]]","{'positive': 0.0, 'negative': 1.9253647923469543, 'neutral': 0.9715560078620911}",negative,other,0.0,0.1,0.0,0.04,False
youtube#comment,1381387,39086,33,2425703,"Eres muy linda.....documentate investiga  mejor eso puede hasta afectar, dislocar y deformar tus riñones y muchas otras secuelas",,0,2023-12-02 18:19:36+00:00,2023-12-02 18:19:36+00:00,"You are very pretty ..... Documented research that can even affect, dislocate and deform your kidneys and many other sequelae",clean,pretty documented research even affect dislocate deform kidney many sequela,"[['curiosity', 0.9446842074394226], ['neutral', 0.8451412916183472]]","{'positive': 0.9446842074394226, 'negative': 0.0, 'neutral': 0.8451412916183472}",positive,other,0.0,0.9446842074394226,0.0,0.38,False
